-0.034779,0.047881,-0.010613,-0.03383,0.001798,-0.045574,0.044011,-0.02972,-0.006674,0.011198,-0.057467,0.02141,0.01074,-0.04435,-0.101716,-0.093482,republican
-0.029284,0.140481,0.010521,0.011814,0.035911,0.052207,-0.079182,0.030898,-0.006046,-0.165408,-0.051037,-0.124851,0.115799,0.016131,0.128731,0.179101,democrat
0.093194,-0.044498,-0.028469,0.054432,-0.056877,-0.010043,-0.082234,-0.028222,0.016622,-0.106486,-0.008456,-0.156834,-0.022703,0.035127,0.053847,0.190544,democrat
-0.015849,-0.021542,0.039729,-0.037319,0.000275,-0.023897,0.060961,-0.062325,-0.082543,0.065565,0.030749,0.09353,-0.044069,-0.057549,-0.113833,-0.146957,republican
0.038586,-0.051382,-0.032492,0.072188,0.005251,-0.011777,-0.160715,0.066142,0.073638,-0.051445,0.010838,-0.135438,0.049674,-0.00865,0.092229,0.169287,democrat
0.070846,-0.106311,-0.016753,-0.024982,0.054887,0.007281,-0.115931,0.060699,0.014696,-0.086473,-0.045695,-0.084722,0.098233,-0.020357,0.09602,0.202261,democrat
0.090641,-0.079689,0.032131,0.105419,-0.022097,-0.024829,-0.107839,0.002025,0.046404,-0.046721,-0.028811,-0.117271,-0.018082,0.018516,0.08347,0.182588,democrat
0.020817,-0.015203,-0.012025,0.067438,-0.013253,-0.077121,-0.080272,0.023931,0.040493,-0.032307,-0.025915,-0.128514,0.038431,0.029005,0.10602,0.1813,democrat
0.063433,-0.055288,0.015549,0.073347,0.007538,-0.062641,-0.101649,0.018942,0.066536,-0.026004,-0.013584,-0.14405,0.039447,0.00838,0.072397,0.172309,democrat
0.022062,-0.029693,-0.015396,0.026688,-0.005072,-0.040865,-0.014018,-0.016641,0.011835,-0.031564,0.044629,-0.073337,0.028036,0.046751,0.054933,0.099918,democrat
0.055822,-0.006932,-0.029772,0.063665,0.018644,-0.015611,-0.037125,0.005616,0.099,-0.080327,-0.00982,-0.110833,0.063275,0.069168,0.063768,0.159721,democrat
0.035583,-0.020423,-0.072758,0.053588,0.003692,0.01614,-0.119224,0.050109,0.047543,-0.078408,0.063141,-0.112787,0.057498,0.035459,0.105553,0.188166,democrat
0.038586,-0.051382,-0.032492,0.072188,0.005251,-0.011777,-0.160715,0.066142,0.073638,-0.051445,0.010838,-0.135438,0.049674,-0.00865,0.092229,0.169287,democrat
-0.074909,0.042023,-0.010244,-0.004529,-0.068047,-0.070262,0.006332,0.045142,0.052332,-0.040762,0.103497,0.024703,-0.186451,-0.001733,-0.009844,0.064367,republican
0.038586,-0.051382,-0.032492,0.072188,0.005251,-0.011777,-0.160715,0.066142,0.073638,-0.051445,0.010838,-0.135438,0.049674,-0.00865,0.092229,0.169287,democrat
-0.056964,0.003063,0.032288,-0.033928,-0.019736,-0.052336,0.061593,-0.04932,-0.095538,0.072744,-0.007733,0.097741,-0.048997,-0.058978,-0.086872,-0.147405,republican
0.000216,-0.056746,-0.02317,0.044129,-0.005802,-0.017917,-0.114575,0.046593,0.045031,-0.030041,0.016747,-0.087376,0.030439,-0.014388,0.061441,0.078017,democrat
0.090086,-0.042581,-0.013391,0.07265,-0.043433,-0.004887,-0.079946,-0.017498,0.088228,-0.120364,-0.083147,-0.157594,-0.01061,0.029751,0.025231,0.149638,democrat
0.019776,0.013791,0.013645,0.022191,0.002368,-0.040055,-0.030687,-0.010221,-0.038325,0.029936,-0.019552,0.001616,-0.010527,-0.047501,-0.025296,0.035135,republican
0.063433,-0.055288,0.015549,0.073347,0.007538,-0.062641,-0.101649,0.018942,0.066536,-0.026004,-0.013584,-0.14405,0.039447,0.00838,0.072397,0.172309,democrat
-0.056964,0.003063,0.032288,-0.033928,-0.019736,-0.052336,0.061593,-0.04932,-0.095538,0.072744,-0.007733,0.097741,-0.048997,-0.058978,-0.086872,-0.147405,republican
-0.047947,0.02503,0.013504,0.039209,0.034596,-0.02454,0.051186,-0.032789,0.053893,-0.024875,-0.018638,0.037475,0.05094,-0.060462,0.006949,0.030966,republican
0.056024,-0.059402,0.041632,0.028003,0.030917,0.018584,0.005479,-0.073065,0.01594,-0.031892,0.070201,-0.004893,0.007848,-0.093991,-0.044288,0.058288,republican
-0.061573,0.02046,0.027233,-0.02501,-0.007072,-0.033222,0.084626,-0.046612,-0.03698,0.045385,-0.056272,0.108307,-0.032992,-0.042299,-0.108825,-0.178872,republican
0.062236,-0.007716,-0.101698,0.05289,-0.047279,0.073894,-0.097522,0.013669,0.069234,-0.172768,-0.006421,-0.126331,0.007441,0.05683,0.058387,0.165494,democrat
-0.034522,-0.020064,0.059899,0.018988,-0.012742,0.002008,-0.089221,0.050941,0.031812,0.003861,0.025692,-0.103332,0.036186,0.003642,-0.01148,0.112358,democrat
0.025064,-0.060652,0.024871,0.045288,-0.003514,-0.068782,-0.055509,-0.000607,0.03793,-0.0046,-0.007675,-0.095988,0.020212,0.002642,0.041609,0.081039,democrat
0.01327,0.014306,0.034332,0.029026,-0.002104,0.010632,-0.064338,0.030857,0.030772,-0.031785,0.059875,-0.133049,0.058131,0.062004,0.022716,0.224018,democrat
0.060431,-0.024329,-0.024717,0.054747,0.00598,-0.034725,-0.060158,0.002909,0.040441,-0.052968,0.038719,-0.121399,0.04727,0.052489,0.085721,0.191188,democrat
-0.046946,-0.018111,0.035879,0.018408,-0.013886,0.02744,-0.118754,0.074542,0.035362,-0.008859,0.037903,-0.099026,0.0413,-0.004873,-0.001564,0.110847,democrat
0.010123,-0.092776,-0.01632,0.012429,0.01022,-0.016007,-0.094498,0.059642,0.011373,-0.056262,-0.011266,-0.056323,0.04907,-0.00695,0.048152,0.093546,democrat
0.016272,-0.016653,0.074598,0.047627,-0.000546,-0.017284,-0.105828,0.04689,0.056867,-0.004822,0.007572,-0.1557,0.050307,0.017895,0.009392,0.20514,democrat
-0.015193,-0.027088,0.050503,-0.030733,0.002865,0.006402,0.001879,0.024357,-0.031492,-0.036602,0.037771,-0.053934,0.057528,0.063704,-0.021361,0.148278,democrat
0.059239,-0.132827,0.145346,0.057986,0.035862,0.023521,-0.076724,0.078302,-0.013848,-0.031697,-0.057885,-0.015927,0.038574,0.04835,0.030171,0.24796,democrat
-0.058465,0.018543,0.012155,-0.043228,-0.020516,-0.038377,0.082338,-0.057336,-0.108585,0.059263,0.018418,0.109067,-0.045085,-0.036923,-0.080209,-0.137966,republican
0.038586,-0.051382,-0.032492,0.072188,0.005251,-0.011777,-0.160715,0.066142,0.073638,-0.051445,0.010838,-0.135438,0.049674,-0.00865,0.092229,0.169287,democrat
0.02863,0.035407,0.046761,-0.017487,0.031428,-0.064467,-0.031304,0.022265,-0.039942,-0.012147,-0.004241,0.01273,-0.060185,-0.040784,-0.014931,0.029984,republican
0.001483,-0.041334,0.054395,0.032428,-0.007556,-0.046103,-0.057598,0.013367,0.033095,0.005991,0.002903,-0.101813,0.025642,0.0074,0.010107,0.097454,democrat
-0.107554,-0.003523,0.040338,-0.012417,-0.018547,-0.031459,0.122055,-0.083445,-0.008706,-0.002085,-0.043483,0.11022,-0.024472,-0.091647,-0.073895,-0.156616,republican
-0.051964,-0.020925,0.118414,0.004155,0.04182,0.030227,-0.0835,0.065746,-0.065167,-0.021692,-0.090678,0.018581,0.058854,-0.030083,0.143562,0.139956,democrat
-0.08642,0.024366,-0.020808,-0.026169,-0.00936,0.017643,0.02556,0.000588,-0.029878,0.019944,-0.03185,0.116919,-0.022765,-0.059329,-0.088993,-0.181894,republican
-0.009681,0.035094,-0.039451,0.02995,0.012745,0.029924,-0.06672,0.039687,0.027335,-0.022864,-0.043669,0.020794,0.015705,-0.047852,-0.027418,0.000646,republican
0.015167,0.031188,0.00859,0.031109,0.015032,-0.020941,-0.007654,-0.007514,0.020233,0.002577,-0.068091,0.012182,0.005477,-0.030822,-0.04725,0.003668,republican
0.015167,0.031188,0.00859,0.031109,0.015032,-0.020941,-0.007654,-0.007514,0.020233,0.002577,-0.068091,0.012182,0.005477,-0.030822,-0.04725,0.003668,republican
-0.023203,0.025824,0.017911,0.003049,0.00398,-0.027081,0.038486,-0.027063,-0.008373,0.023981,-0.062182,0.060244,-0.013758,-0.036561,-0.078037,-0.087602,republican
0.032901,-0.026124,0.021855,0.020435,0.026743,-0.03443,-0.027845,-0.029442,0.104863,-0.014547,-0.05672,-0.096811,0.047513,-0.007262,0.050025,0.051486,democrat
-0.056964,0.003063,0.032288,-0.033928,-0.019736,-0.052336,0.061593,-0.04932,-0.095538,0.072744,-0.007733,0.097741,-0.048997,-0.058978,-0.086872,-0.147405,republican
-0.022098,-0.022017,0.08392,0.019567,-0.011598,-0.023425,-0.059688,0.027341,0.028261,0.016582,0.013481,-0.107638,0.031073,0.012157,-0.021396,0.113869,democrat
-0.008576,-0.012747,0.026557,0.046467,-0.002833,0.033581,-0.164894,0.094091,0.063969,-0.030263,0.031994,-0.147088,0.060535,0.000866,0.029223,0.202117,democrat
-0.049691,0.011858,0.019116,0.049858,-0.022845,0.005142,-0.164263,0.107096,0.050974,-0.023083,-0.006488,-0.142878,0.055608,-0.000563,0.056184,0.201669,democrat
-0.044908,-0.069967,-0.018431,-0.037514,-0.057381,-0.01506,0.015488,-0.040782,0.031093,0.052754,-0.036469,0.019149,-0.035102,-0.097566,-0.009737,0.090679,republican
-0.023775,-0.042078,-0.079577,-0.051266,-0.048193,0.034043,-0.081007,0.04325,0.009921,0.074783,-0.024836,0.025849,-0.033395,-0.065248,-0.024835,0.065401,republican
-0.061573,0.02046,0.027233,-0.02501,-0.007072,-0.033222,0.084626,-0.046612,-0.03698,0.045385,-0.056272,0.108307,-0.032992,-0.042299,-0.108825,-0.178872,republican
0.093194,-0.044498,-0.028469,0.054432,-0.056877,-0.010043,-0.082234,-0.028222,0.016622,-0.106486,-0.008456,-0.156834,-0.022703,0.035127,0.053847,0.190544,democrat
0.063433,-0.055288,0.015549,0.073347,0.007538,-0.062641,-0.101649,0.018942,0.066536,-0.026004,-0.013584,-0.14405,0.039447,0.00838,0.072397,0.172309,democrat
0.053323,-0.034383,-0.039281,0.017072,-0.068708,-0.002225,-0.015349,-0.055788,-0.025032,-0.098564,0.023605,-0.097446,-0.038025,0.051443,0.029721,0.108713,democrat
-0.013771,-0.038081,0.092989,0.04546,-0.054929,0.042898,-0.162872,0.027347,0.130804,-0.03406,0.046004,0.088754,0.069678,0.000051,0.001831,0.045498,republican
0.000216,-0.056746,-0.02317,0.044129,-0.005802,-0.017917,-0.114575,0.046593,0.045031,-0.030041,0.016747,-0.087376,0.030439,-0.014388,0.061441,0.078017,democrat
0.042035,-0.02094,-0.02551,0.091457,-0.183509,0.057184,0.025727,-0.006058,0.125788,0.00215,0.089772,0.003459,0.019598,0.019247,-0.057874,0.054522,republican
0.079019,-0.012878,-0.016686,0.068722,0.055906,0.102713,-0.09798,-0.004953,0.119452,-0.045375,0.00416,-0.047332,0.0471,0.014551,0.191696,0.172288,democrat
0.052841,-0.012761,0.035213,-0.018458,-0.079366,0.077151,0.020689,0.011654,-0.018215,0.006048,0.033586,0.107339,0.067963,-0.041593,-0.09434,-0.170575,democrat
0.03272,0.040431,-0.003428,0.100066,-0.039213,0.073196,-0.014227,0.131979,-0.027275,0.001007,-0.121266,-0.079911,0.035209,-0.00564,0.043167,0.056712,democrat
0.045244,0.162469,0.054221,0.028485,-0.071208,-0.020088,-0.111715,0.115638,0.07709,-0.054126,0.031453,-0.020241,-0.04,-0.034416,0.068467,-0.030294,democrat
0.107339,-0.027398,0.015237,0.133938,0.000388,0.137975,-0.0242,0.088684,0.055597,-0.082226,-0.037422,-0.134482,0.072818,-0.046392,0.054963,0.171134,democrat
-0.089467,0.017158,-0.017112,0.023932,-0.043816,-0.03578,0.116856,0.000438,-0.079824,-0.016405,-0.002956,0.153737,-0.047762,0.054976,-0.15624,-0.163822,republican
-0.063894,0.065697,0.084843,0.022882,-0.000967,0.034189,0.004309,-0.017743,0.048084,0.037011,-0.070161,-0.011109,0.018644,0.0325,0.131993,0.115974,democrat
-0.065357,0.004676,0.030252,0.085625,-0.011366,0.062629,-0.09008,0.125139,0.033385,-0.070881,-0.078649,0.003271,0.044144,0.081812,0.108585,0.215924,democrat
0.012164,0.062147,-0.031677,0.012508,0.013474,0.006976,0.033836,-0.023547,-0.005862,-0.024386,-0.015787,0.034833,0.013301,0.013286,-0.033925,0.022547,republican
-0.059966,0.034022,-0.007978,-0.052528,-0.021295,-0.024419,0.103083,-0.065353,-0.121633,0.045781,0.04457,0.120392,-0.041173,-0.014869,-0.073547,-0.128526,republican
-0.063074,0.03594,0.0071,-0.03431,-0.007851,-0.019263,0.105371,-0.054629,-0.050027,0.031903,-0.03012,0.119632,-0.02908,-0.020244,-0.102163,-0.169433,republican
0.068088,0.076754,-0.053016,0.109525,-0.029719,0.107253,-0.018876,0.135495,-0.024763,-0.04736,-0.074872,-0.105322,0.062267,0.044206,0.087279,0.166861,democrat
-0.064575,0.051419,-0.013034,-0.04361,-0.008631,-0.005305,0.126116,-0.062645,-0.063075,0.018422,-0.003969,0.130958,-0.025168,0.00181,-0.095501,-0.159993,republican
-0.059966,0.034022,-0.007978,-0.052528,-0.021295,-0.024419,0.103083,-0.065353,-0.121633,0.045781,0.04457,0.120392,-0.041173,-0.014869,-0.073547,-0.128526,republican
0.114802,0.008869,-0.056749,0.112446,-0.068454,0.155626,-0.093037,0.105689,0.135784,0.087973,-0.02389,-0.18288,-0.00606,-0.012637,0.02724,0.151106,democrat
0.01491,0.032178,-0.014914,-0.018941,0.022434,0.029274,0.079345,-0.056102,-0.021473,-0.010162,0.028604,0.078685,-0.001006,0.008977,-0.091674,-0.068275,republican
0.055822,-0.006932,-0.029772,0.063665,0.018644,-0.015611,-0.037125,0.005616,0.099,-0.080327,-0.00982,-0.110833,0.063275,0.069168,0.063768,0.159721,democrat
0.030974,-0.003026,-0.077813,0.062506,0.016357,0.035254,-0.096191,0.052816,0.106101,-0.105768,0.014603,-0.102221,0.073502,0.052138,0.083599,0.156699,democrat
0.065368,-0.128101,0.004677,0.054586,0.052141,0.02965,-0.103052,0.097604,0.06318,-0.118463,-0.098443,-0.023933,0.078443,0.030695,0.067376,0.17476,democrat
0.013266,-0.046258,-0.144046,0.141862,-0.041764,0.084078,-0.094958,-0.012157,0.109335,-0.021601,-0.01602,-0.124451,0.172818,0.038703,0.062869,0.167002,democrat
0.079378,0.03106,-0.005097,0.043435,0.047725,0.020288,0.065703,0.056577,0.004107,-0.014955,0.069452,-0.184568,0.169467,-0.022204,0.048263,0.203946,democrat
0.086731,0.054182,-0.076779,0.095481,0.016912,0.008848,-0.015436,0.091355,0.019791,-0.090978,0.062334,-0.153254,0.038089,-0.040763,0.192788,0.157242,democrat
0.044181,0.053315,-0.068531,0.093361,0.012632,0.086823,-0.040106,0.114249,-0.076157,-0.020232,-0.020569,-0.115309,0.005826,0.020089,0.084945,0.193116,democrat
-0.00266,-0.063608,-0.087464,0.038162,0.124221,0.147853,0.030976,0.080992,0.121841,0.027636,0.017727,-0.070942,0.032734,-0.022571,0.025552,0.204082,democrat
0.036555,0.035005,0.073622,-0.010998,0.047304,0.032304,-0.073534,-0.013486,0.132175,0.002645,-0.04198,-0.167913,0.088906,-0.018592,0.048177,0.177501,democrat
-0.076999,0.053372,-0.037054,-0.04419,-0.009774,0.020127,0.096583,-0.039045,-0.059524,0.005701,0.008243,0.135264,-0.020055,-0.006705,-0.085585,-0.161505,republican
-0.061578,0.027981,-0.05211,0.108323,0.119807,0.04863,0.000458,0.098025,-0.003853,-0.000933,0.019008,-0.088708,0.039971,-0.04139,0.120799,0.201365,democrat
0.058981,-0.068922,-0.04127,0.043737,0.001527,0.13137,0.004334,0.115362,0.048955,0.055458,0.054738,-0.082667,0.097603,-0.024372,0.096082,0.245972,democrat
0.089127,-0.081581,-0.121733,0.063482,-0.081098,0.116603,0.033246,0.015668,0.026809,0.0149,0.046481,-0.078116,-0.017184,-0.042371,0.116376,0.115137,democrat
-0.026918,-0.049038,-0.029509,0.054993,0.103897,0.029388,0.136928,-0.038173,0.016888,0.10373,0.085951,-0.027033,-0.039481,-0.045533,0.020576,0.007442,democrat
0.02128,0.004912,0.05205,-0.040178,0.001247,0.115592,-0.070454,-0.088789,0.052671,-0.021085,0.007197,0.022767,-0.05999,0.01018,-0.012039,0.02992,democrat
0.057288,0.008394,0.01269,0.144486,0.053525,-0.035009,-0.169461,0.059871,0.032494,-0.121732,0.040544,-0.151059,0.082769,-0.007933,0.1116,0.135999,democrat
0.019776,0.013791,0.013645,0.022191,0.002368,-0.040055,-0.030687,-0.010221,-0.038325,0.029936,-0.019552,0.001616,-0.010527,-0.047501,-0.025296,0.035135,republican
0.021572,-0.010046,-0.000791,0.044871,0.00623,0.00907,-0.041538,0.022821,-0.010555,0.020006,-0.007675,0.035638,-0.016505,0.029043,0.004578,-0.000601,republican
0.023563,-0.045172,0.004738,0.035988,-0.004293,-0.054824,-0.034763,-0.008624,0.024882,-0.018082,0.018477,-0.084662,0.024124,0.024696,0.048271,0.090478,democrat
0.023563,-0.045172,0.004738,0.035988,-0.004293,-0.054824,-0.034763,-0.008624,0.024882,-0.018082,0.018477,-0.084662,0.024124,0.024696,0.048271,0.090478,democrat
0.101803,0.017051,-0.042877,0.051072,0.03012,-0.017373,-0.074554,0.042448,0.070726,-0.032857,-0.022609,-0.112746,0.054754,0.118516,0.028838,0.137465,democrat
0.013666,0.046668,-0.011543,0.021809,0.014253,-0.006983,0.013091,-0.015531,0.007186,-0.010905,-0.041939,0.023507,0.009389,-0.008768,-0.040588,0.013108,republican
0.109642,-0.041591,0.004356,-0.098629,0.087075,-0.003177,0.000255,-0.006069,0.004599,-0.015586,-0.099891,-0.036682,0.091464,0.052433,0.025549,0.071643,democrat
-0.063074,0.03594,0.0071,-0.03431,-0.007851,-0.019263,0.105371,-0.054629,-0.050027,0.031903,-0.03012,0.119632,-0.02908,-0.020244,-0.102163,-0.169433,republican
0.023563,-0.045172,0.004738,0.035988,-0.004293,-0.054824,-0.034763,-0.008624,0.024882,-0.018082,0.018477,-0.084662,0.024124,0.024696,0.048271,0.090478,democrat
0.072415,0.064266,-0.070244,0.026261,0.023559,-0.044215,-0.0755,0.122504,0.11361,0.00278,-0.041771,-0.153442,0.02186,0.043334,0.085795,0.111992,democrat
0.035583,-0.020423,-0.072758,0.053588,0.003692,0.01614,-0.119224,0.050109,0.047543,-0.078408,0.063141,-0.112787,0.057498,0.035459,0.105553,0.188166,democrat
-0.012768,-0.092146,0.018629,0.044521,-0.202596,-0.042903,0.00262,0.059378,0.000017,0.01839,-0.046984,0.040769,0.023177,-0.029522,-0.021901,0.097273,republican
0.09866,0.049774,-0.00547,0.140811,0.077664,-0.017658,-0.183857,0.099411,0.062778,-0.101622,-0.020785,-0.142406,0.090253,0.058094,0.054716,0.082276,democrat
-0.059966,0.034022,-0.007978,-0.052528,-0.021295,-0.024419,0.103083,-0.065353,-0.121633,0.045781,0.04457,0.120392,-0.041173,-0.014869,-0.073547,-0.128526,republican
0.065762,0.033392,-0.020498,0.041915,-0.036719,-0.028345,0.013377,-0.010966,0.004857,-0.021264,-0.058281,0.028753,0.044396,-0.006087,0.015203,0.001904,republican
0.013666,0.046668,-0.011543,0.021809,0.014253,-0.006983,0.013091,-0.015531,0.007186,-0.010905,-0.041939,0.023507,0.009389,-0.008768,-0.040588,0.013108,republican
-0.019098,0.066837,-0.007792,0.022124,0.07711,-0.031665,0.035167,0.0156,0.031005,0.042614,0.005236,0.058942,0.079362,0.008594,-0.008713,0.013752,republican
-0.009999,0.04852,0.072849,-0.053872,0.048234,-0.073158,0.026254,0.009903,-0.026333,-0.115182,0.050012,0.037083,-0.097411,-0.06136,0.037027,0.056528,republican
0.107913,-0.015825,-0.017689,0.051454,0.018234,-0.050446,-0.118332,0.047757,0.025215,0.007984,-0.000222,-0.134638,0.034838,0.079782,0.044129,0.159493,democrat
0.013666,0.046668,-0.011543,0.021809,0.014253,-0.006983,0.013091,-0.015531,0.007186,-0.010905,-0.041939,0.023507,0.009389,-0.008768,-0.040588,0.013108,republican
-0.058465,0.018543,0.012155,-0.043228,-0.020516,-0.038377,0.082338,-0.057336,-0.108585,0.059263,0.018418,0.109067,-0.045085,-0.036923,-0.080209,-0.137966,republican
0.101609,-0.038635,-0.013736,0.132971,0.032975,0.056518,-0.165415,0.102978,0.087476,-0.01925,-0.033769,-0.037791,0.012074,0.09501,0.089365,0.136764,democrat
0.141866,0.027454,-0.007825,0.000569,0.144113,0.030595,-0.113697,0.054409,-0.000837,-0.132718,-0.051672,-0.091754,0.154022,0.041858,0.09554,0.126604,democrat
0.006548,-0.047737,0.019679,0.020014,-0.037367,0.003691,-0.070583,0.056504,-0.057325,-0.036235,-0.046851,-0.025094,-0.013417,0.061757,0.033964,0.119614,democrat
0.046212,-0.009036,-0.011301,-0.000935,0.009523,-0.064701,0.013937,0.026809,0.064163,0.009614,0.051737,-0.122549,-0.005045,-0.018487,0.075014,0.076404,democrat
0.121389,0.105609,0.12248,0.103865,0.109858,0.072211,-0.089269,0.006356,0.033263,-0.021569,0.01781,-0.085127,0.072309,0.091161,0.0933,0.152597,democrat
-0.026205,0.056783,-0.022355,-0.015551,0.002422,0.000835,0.079976,-0.043096,-0.034468,-0.002982,-0.009878,0.082895,-0.005934,0.007548,-0.064713,-0.068723,republican
0.012164,0.062147,-0.031677,0.012508,0.013474,0.006976,0.033836,-0.023547,-0.005862,-0.024386,-0.015787,0.034833,0.013301,0.013286,-0.033925,0.022547,republican
-0.021596,0.039386,-0.0173,-0.024469,-0.010243,-0.018279,0.056943,-0.045804,-0.093026,0.024377,0.038661,0.072329,-0.021938,-0.009131,-0.04276,-0.037256,republican
-0.064575,0.051419,-0.013034,-0.04361,-0.008631,-0.005305,0.126116,-0.062645,-0.063075,0.018422,-0.003969,0.130958,-0.025168,0.00181,-0.095501,-0.159993,republican
-0.032834,0.079208,-0.096499,-0.043809,0.008381,-0.007061,-0.05567,0.034373,0.030733,-0.04843,-0.034239,-0.056875,0.064701,-0.063431,-0.074776,-0.011115,republican
0.151349,-0.00828,0.038383,0.066588,0.070448,0.036128,-0.097089,-0.007305,0.097124,0.041018,-0.059204,-0.069182,0.024441,0.058874,0.130273,0.143615,democrat
0.102687,0.045834,0.077299,0.031567,0.061584,0.095443,-0.080523,0.012627,0.074407,0.048718,-0.011896,-0.069506,0.039213,0.090444,0.073929,0.185885,democrat
0.085323,0.009932,-0.020639,-0.012795,0.041165,-0.00425,-0.050898,-0.060175,0.057191,-0.018141,0.037707,-0.144178,0.069865,-0.000677,0.14646,0.195017,democrat
0.028286,-0.003818,0.022634,-0.008682,0.003669,0.054197,-0.097467,-0.075279,0.046794,-0.055576,0.0516,0.07793,-0.08818,0.100352,-0.113395,0.043516,republican
0.014936,0.098347,-0.05385,-0.062886,-0.004681,-0.045114,0.003286,0.007625,0.1042,0.003584,0.030578,0.016402,-0.161803,0.00637,0.025515,-0.001943,republican
-0.008645,0.117664,-0.024325,-0.075746,-0.008723,-0.022435,0.001196,0.021599,0.099365,0.014176,0.041156,0.010577,-0.156373,0.011128,-0.005988,0.014472,republican
0.023088,-0.078189,-0.02819,0.134075,0.138046,0.04081,-0.163837,0.055502,0.128988,-0.029966,-0.041998,-0.047002,-0.068451,0.033404,0.051592,0.12803,democrat
0.008786,0.012908,0.065615,-0.001685,0.161341,0.072713,-0.05152,-0.035983,0.073176,0.083141,-0.02061,-0.031611,-0.064807,0.047773,-0.012096,0.074752,democrat
0.126267,0.026516,0.047774,0.044428,0.065627,0.072765,-0.078433,-0.001348,0.079242,0.038127,-0.022474,-0.063681,0.033783,0.085686,0.105432,0.16947,democrat
0.019776,0.013791,0.013645,0.022191,0.002368,-0.040055,-0.030687,-0.010221,-0.038325,0.029936,-0.019552,0.001616,-0.010527,-0.047501,-0.025296,0.035135,republican
0.016956,0.005376,-0.065735,0.107503,0.040853,-0.001256,-0.082064,-0.002451,0.018797,-0.060395,-0.118499,-0.049607,-0.151031,0.121051,0.056329,0.146703,democrat
-0.009681,0.035094,-0.039451,0.02995,0.012745,0.029924,-0.06672,0.039687,0.027335,-0.022864,-0.043669,0.020794,0.015705,-0.047852,-0.027418,0.000646,republican
0.133065,0.012361,-0.066762,0.041457,-0.033516,0.021267,-0.075885,0.003301,0.033859,-0.099857,-0.043632,-0.136855,-0.011307,0.123208,0.003625,0.146261,democrat
-0.030815,0.007205,0.021695,0.043702,0.003557,-0.019178,0.029775,-0.044346,0.048507,-0.044893,-0.055302,0.014094,0.013998,-0.08017,-0.01232,0.025924,republican
-0.077976,0.036483,0.011663,0.044761,-0.100546,0.026225,-0.002634,-0.059517,0.012986,0.045327,0.118223,0.04137,-0.022147,-0.131364,-0.008205,-0.153571,democrat
